2020-11-13 20:32:04,303   ******************************************************
2020-11-13 20:32:04,304                     dlrm_s_pytorch.py                   
2020-11-13 20:32:04,304   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-128-64-66-8', arch_mlp_top='128-64-1', arch_sparse_feature_size=8, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, enable_profiling=False, gpu_id='0', grow_embedding=True, growth_step=1, growth_stop_horizon=0.5, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-13 20:32:04,335   dataset kaggle #day 7
2020-11-13 20:32:04,335   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-13 20:32:32,890   Sparse fea = 26, Dense fea = 13
2020-11-13 20:32:32,977   Defined train indices...
2020-11-13 20:32:34,723   Randomized indices across days ...
2020-11-13 20:33:05,223   Split data according to indices...
2020-11-13 20:33:05,224   dataset kaggle #day 7
2020-11-13 20:33:05,224   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-13 20:33:33,726   Sparse fea = 26, Dense fea = 13
2020-11-13 20:33:33,814   Defined test indices...
2020-11-13 20:33:35,551   Randomized indices across days ...
2020-11-13 20:33:37,846   Split data according to indices...
2020-11-13 20:33:43,383   dlrm: DLRM_Net(
  (emb_l): ModuleList(
    (0): EmbeddingBag(1460, 8, mode=sum)
    (1): EmbeddingBag(583, 8, mode=sum)
    (2): EmbeddingBag(10131227, 8, mode=sum)
    (3): EmbeddingBag(2202608, 8, mode=sum)
    (4): EmbeddingBag(305, 8, mode=sum)
    (5): EmbeddingBag(24, 8, mode=sum)
    (6): EmbeddingBag(12517, 8, mode=sum)
    (7): EmbeddingBag(633, 8, mode=sum)
    (8): EmbeddingBag(3, 8, mode=sum)
    (9): EmbeddingBag(93145, 8, mode=sum)
    (10): EmbeddingBag(5683, 8, mode=sum)
    (11): EmbeddingBag(8351593, 8, mode=sum)
    (12): EmbeddingBag(3194, 8, mode=sum)
    (13): EmbeddingBag(27, 8, mode=sum)
    (14): EmbeddingBag(14992, 8, mode=sum)
    (15): EmbeddingBag(5461306, 8, mode=sum)
    (16): EmbeddingBag(10, 8, mode=sum)
    (17): EmbeddingBag(5652, 8, mode=sum)
    (18): EmbeddingBag(2173, 8, mode=sum)
    (19): EmbeddingBag(4, 8, mode=sum)
    (20): EmbeddingBag(7046547, 8, mode=sum)
    (21): EmbeddingBag(18, 8, mode=sum)
    (22): EmbeddingBag(15, 8, mode=sum)
    (23): EmbeddingBag(286181, 8, mode=sum)
    (24): EmbeddingBag(105, 8, mode=sum)
    (25): EmbeddingBag(142572, 8, mode=sum)
  )
  (bot_l): Sequential(
    (0): Linear(in_features=13, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=66, bias=True)
    (5): ReLU()
    (6): Linear(in_features=66, out_features=8, bias=True)
    (7): ReLU()
  )
  (top_l): Sequential(
    (0): Linear(in_features=359, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
    (5): Sigmoid()
  )
)
2020-11-13 20:33:43,383   
param size = 270.17M
2020-11-13 20:33:43,383   
m_spa=8, ln_emb=[    1460      583 10131227  2202608      305       24    12517      633
        3    93145     5683  8351593     3194       27    14992  5461306
       10     5652     2173        4  7046547       18       15   286181
      105   142572], ln_bot=[ 13 128  64  66   8], ln_top=[359 128  64   1]
2020-11-13 20:33:43,384   time/loss/accuracy (if enabled):
2020-11-13 20:33:44,320   Stage 0, This growth start from input index 0
2020-11-13 20:33:54,726   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.529464, accuracy 74.774 %
2020-11-13 20:34:03,297   Finished training it 2048/613937 of epoch 0, -1.00 ms/it, loss 0.507192, accuracy 76.382 %
2020-11-13 20:34:11,902   Finished training it 3072/613937 of epoch 0, -1.00 ms/it, loss 0.503058, accuracy 76.395 %
2020-11-13 20:34:20,373   Finished training it 4096/613937 of epoch 0, -1.00 ms/it, loss 0.495969, accuracy 76.741 %
2020-11-13 20:34:29,070   Finished training it 5120/613937 of epoch 0, -1.00 ms/it, loss 0.494660, accuracy 76.765 %
2020-11-13 20:34:37,779   Finished training it 6144/613937 of epoch 0, -1.00 ms/it, loss 0.487600, accuracy 77.081 %
2020-11-13 20:34:46,437   Finished training it 7168/613937 of epoch 0, -1.00 ms/it, loss 0.481562, accuracy 77.617 %
2020-11-13 20:34:55,092   Finished training it 8192/613937 of epoch 0, -1.00 ms/it, loss 0.479025, accuracy 77.773 %
2020-11-13 20:35:03,713   Finished training it 9216/613937 of epoch 0, -1.00 ms/it, loss 0.483309, accuracy 77.313 %
2020-11-13 20:35:12,332   Finished training it 10240/613937 of epoch 0, -1.00 ms/it, loss 0.479234, accuracy 77.565 %
2020-11-13 20:35:20,995   Finished training it 11264/613937 of epoch 0, -1.00 ms/it, loss 0.478441, accuracy 77.675 %
2020-11-13 20:35:29,733   Finished training it 12288/613937 of epoch 0, -1.00 ms/it, loss 0.476389, accuracy 77.814 %
2020-11-13 20:35:38,265   Finished training it 13312/613937 of epoch 0, -1.00 ms/it, loss 0.474071, accuracy 78.104 %
2020-11-13 20:35:46,872   Finished training it 14336/613937 of epoch 0, -1.00 ms/it, loss 0.473031, accuracy 77.942 %
2020-11-13 20:35:55,802   Finished training it 15360/613937 of epoch 0, -1.00 ms/it, loss 0.476628, accuracy 77.760 %
2020-11-13 20:36:05,333   Finished training it 16384/613937 of epoch 0, -1.00 ms/it, loss 0.471483, accuracy 78.214 %
2020-11-13 20:36:14,882   Finished training it 17408/613937 of epoch 0, -1.00 ms/it, loss 0.473898, accuracy 78.001 %
2020-11-13 20:36:24,000   Finished training it 18432/613937 of epoch 0, -1.00 ms/it, loss 0.469683, accuracy 78.169 %
2020-11-13 20:36:33,661   Finished training it 19456/613937 of epoch 0, -1.00 ms/it, loss 0.468581, accuracy 78.165 %
2020-11-13 20:36:42,876   Finished training it 20480/613937 of epoch 0, -1.00 ms/it, loss 0.471734, accuracy 77.863 %
2020-11-13 20:36:52,304   Finished training it 21504/613937 of epoch 0, -1.00 ms/it, loss 0.468423, accuracy 78.145 %
2020-11-13 20:37:01,598   Finished training it 22528/613937 of epoch 0, -1.00 ms/it, loss 0.469834, accuracy 78.021 %
2020-11-13 20:37:10,965   Finished training it 23552/613937 of epoch 0, -1.00 ms/it, loss 0.463503, accuracy 78.424 %
2020-11-13 20:37:19,868   Finished training it 24576/613937 of epoch 0, -1.00 ms/it, loss 0.467025, accuracy 78.316 %
2020-11-13 20:37:29,432   Finished training it 25600/613937 of epoch 0, -1.00 ms/it, loss 0.472122, accuracy 78.067 %
2020-11-13 20:37:38,960   Finished training it 26624/613937 of epoch 0, -1.00 ms/it, loss 0.469427, accuracy 78.018 %
2020-11-13 20:37:48,498   Finished training it 27648/613937 of epoch 0, -1.00 ms/it, loss 0.467185, accuracy 78.305 %
2020-11-13 20:37:58,073   Finished training it 28672/613937 of epoch 0, -1.00 ms/it, loss 0.468476, accuracy 78.075 %
2020-11-13 20:38:07,740   Finished training it 29696/613937 of epoch 0, -1.00 ms/it, loss 0.468187, accuracy 77.957 %
2020-11-13 20:38:17,560   Finished training it 30720/613937 of epoch 0, -1.00 ms/it, loss 0.464400, accuracy 78.409 %
2020-11-13 20:38:27,131   Finished training it 31744/613937 of epoch 0, -1.00 ms/it, loss 0.465303, accuracy 78.270 %
2020-11-13 20:38:36,721   Finished training it 32768/613937 of epoch 0, -1.00 ms/it, loss 0.466672, accuracy 78.232 %
2020-11-13 20:38:46,259   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.463802, accuracy 78.294 %
2020-11-13 20:38:55,847   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.465378, accuracy 78.223 %
2020-11-13 20:39:05,465   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.464843, accuracy 78.510 %
2020-11-13 20:39:15,006   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.469069, accuracy 78.075 %
2020-11-13 20:39:24,471   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.464086, accuracy 78.448 %
2020-11-13 20:39:32,800   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.466565, accuracy 78.331 %
2020-11-13 20:39:41,239   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.465265, accuracy 78.320 %
2020-11-13 20:39:50,232   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.464798, accuracy 78.337 %
