2020-11-13 14:54:39,667   ******************************************************
2020-11-13 14:54:39,667                     dlrm_s_pytorch.py                   
2020-11-13 14:54:39,667   args = Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-128-64-66-16', arch_mlp_top='128-64-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', dataset_multiprocessing=False, debug_mode=False, enable_profiling=False, gpu_id='1', grow_embedding=False, growth_step=1, growth_stop_horizon=0.5, inference_only=False, initialization='zero', learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=False, mini_batch_size=64, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=False, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, size_scale=1, sync_dense_params=True, test_freq=80000, test_mini_batch_size=16384, test_num_workers=-16, use_gpu=True)
2020-11-13 14:54:39,697   dataset kaggle #day 7
2020-11-13 14:54:39,697   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-13 14:55:07,535   Sparse fea = 26, Dense fea = 13
2020-11-13 14:55:07,622   Defined train indices...
2020-11-13 14:55:09,343   Randomized indices across days ...
2020-11-13 14:55:40,883   Split data according to indices...
2020-11-13 14:55:40,885   dataset kaggle #day 7
2020-11-13 14:55:40,885   Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
2020-11-13 14:56:09,073   Sparse fea = 26, Dense fea = 13
2020-11-13 14:56:09,160   Defined test indices...
2020-11-13 14:56:10,895   Randomized indices across days ...
2020-11-13 14:56:13,246   Split data according to indices...
2020-11-13 14:56:22,742   dlrm: DLRM_Net(
  (emb_l): ModuleList(
    (0): EmbeddingBag(1460, 16, mode=sum)
    (1): EmbeddingBag(583, 16, mode=sum)
    (2): EmbeddingBag(10131227, 16, mode=sum)
    (3): EmbeddingBag(2202608, 16, mode=sum)
    (4): EmbeddingBag(305, 16, mode=sum)
    (5): EmbeddingBag(24, 16, mode=sum)
    (6): EmbeddingBag(12517, 16, mode=sum)
    (7): EmbeddingBag(633, 16, mode=sum)
    (8): EmbeddingBag(3, 16, mode=sum)
    (9): EmbeddingBag(93145, 16, mode=sum)
    (10): EmbeddingBag(5683, 16, mode=sum)
    (11): EmbeddingBag(8351593, 16, mode=sum)
    (12): EmbeddingBag(3194, 16, mode=sum)
    (13): EmbeddingBag(27, 16, mode=sum)
    (14): EmbeddingBag(14992, 16, mode=sum)
    (15): EmbeddingBag(5461306, 16, mode=sum)
    (16): EmbeddingBag(10, 16, mode=sum)
    (17): EmbeddingBag(5652, 16, mode=sum)
    (18): EmbeddingBag(2173, 16, mode=sum)
    (19): EmbeddingBag(4, 16, mode=sum)
    (20): EmbeddingBag(7046547, 16, mode=sum)
    (21): EmbeddingBag(18, 16, mode=sum)
    (22): EmbeddingBag(15, 16, mode=sum)
    (23): EmbeddingBag(286181, 16, mode=sum)
    (24): EmbeddingBag(105, 16, mode=sum)
    (25): EmbeddingBag(142572, 16, mode=sum)
  )
  (bot_l): Sequential(
    (0): Linear(in_features=13, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=66, bias=True)
    (5): ReLU()
    (6): Linear(in_features=66, out_features=16, bias=True)
    (7): ReLU()
  )
  (top_l): Sequential(
    (0): Linear(in_features=367, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
    (5): Sigmoid()
  )
)
2020-11-13 14:56:22,743   
param size = 540.27M
2020-11-13 14:56:22,743   
m_spa=16, ln_emb=[    1460      583 10131227  2202608      305       24    12517      633
        3    93145     5683  8351593     3194       27    14992  5461306
       10     5652     2173        4  7046547       18       15   286181
      105   142572], ln_bot=[ 13 128  64  66  16], ln_top=[367 128  64   1]
2020-11-13 14:56:22,743   time/loss/accuracy (if enabled):
2020-11-13 14:56:23,666   Stage 0, This growth start from input index 0
2020-11-13 14:56:34,561   Finished training it 1024/613937 of epoch 0, -1.00 ms/it, loss 0.525224, accuracy 74.998 %
2020-11-13 14:56:43,168   Finished training it 2048/613937 of epoch 0, -1.00 ms/it, loss 0.504240, accuracy 76.497 %
2020-11-13 14:56:51,817   Finished training it 3072/613937 of epoch 0, -1.00 ms/it, loss 0.501334, accuracy 76.564 %
2020-11-13 14:57:00,383   Finished training it 4096/613937 of epoch 0, -1.00 ms/it, loss 0.494480, accuracy 76.872 %
2020-11-13 14:57:08,872   Finished training it 5120/613937 of epoch 0, -1.00 ms/it, loss 0.493721, accuracy 76.801 %
2020-11-13 14:57:17,406   Finished training it 6144/613937 of epoch 0, -1.00 ms/it, loss 0.487579, accuracy 77.153 %
2020-11-13 14:57:25,914   Finished training it 7168/613937 of epoch 0, -1.00 ms/it, loss 0.481511, accuracy 77.626 %
2020-11-13 14:57:34,427   Finished training it 8192/613937 of epoch 0, -1.00 ms/it, loss 0.479542, accuracy 77.795 %
2020-11-13 14:57:42,958   Finished training it 9216/613937 of epoch 0, -1.00 ms/it, loss 0.483873, accuracy 77.234 %
2020-11-13 14:57:51,497   Finished training it 10240/613937 of epoch 0, -1.00 ms/it, loss 0.479626, accuracy 77.615 %
2020-11-13 14:58:00,039   Finished training it 11264/613937 of epoch 0, -1.00 ms/it, loss 0.478875, accuracy 77.632 %
2020-11-13 14:58:08,569   Finished training it 12288/613937 of epoch 0, -1.00 ms/it, loss 0.476947, accuracy 77.742 %
2020-11-13 14:58:17,094   Finished training it 13312/613937 of epoch 0, -1.00 ms/it, loss 0.474652, accuracy 78.000 %
2020-11-13 14:58:25,608   Finished training it 14336/613937 of epoch 0, -1.00 ms/it, loss 0.474099, accuracy 77.858 %
2020-11-13 14:58:34,126   Finished training it 15360/613937 of epoch 0, -1.00 ms/it, loss 0.477425, accuracy 77.684 %
2020-11-13 14:58:42,662   Finished training it 16384/613937 of epoch 0, -1.00 ms/it, loss 0.471907, accuracy 78.114 %
2020-11-13 14:58:51,223   Finished training it 17408/613937 of epoch 0, -1.00 ms/it, loss 0.474873, accuracy 77.904 %
2020-11-13 14:58:59,738   Finished training it 18432/613937 of epoch 0, -1.00 ms/it, loss 0.470060, accuracy 78.139 %
2020-11-13 14:59:08,442   Finished training it 19456/613937 of epoch 0, -1.00 ms/it, loss 0.469409, accuracy 78.110 %
2020-11-13 14:59:16,954   Finished training it 20480/613937 of epoch 0, -1.00 ms/it, loss 0.472592, accuracy 77.808 %
2020-11-13 14:59:25,468   Finished training it 21504/613937 of epoch 0, -1.00 ms/it, loss 0.468994, accuracy 78.201 %
2020-11-13 14:59:33,997   Finished training it 22528/613937 of epoch 0, -1.00 ms/it, loss 0.470473, accuracy 78.001 %
2020-11-13 14:59:42,524   Finished training it 23552/613937 of epoch 0, -1.00 ms/it, loss 0.463966, accuracy 78.426 %
2020-11-13 14:59:51,045   Finished training it 24576/613937 of epoch 0, -1.00 ms/it, loss 0.467266, accuracy 78.294 %
2020-11-13 14:59:59,569   Finished training it 25600/613937 of epoch 0, -1.00 ms/it, loss 0.472471, accuracy 77.954 %
2020-11-13 15:00:08,094   Finished training it 26624/613937 of epoch 0, -1.00 ms/it, loss 0.469819, accuracy 77.975 %
2020-11-13 15:00:16,629   Finished training it 27648/613937 of epoch 0, -1.00 ms/it, loss 0.467531, accuracy 78.235 %
2020-11-13 15:00:25,144   Finished training it 28672/613937 of epoch 0, -1.00 ms/it, loss 0.468547, accuracy 78.224 %
2020-11-13 15:00:33,663   Finished training it 29696/613937 of epoch 0, -1.00 ms/it, loss 0.468109, accuracy 77.989 %
2020-11-13 15:00:42,181   Finished training it 30720/613937 of epoch 0, -1.00 ms/it, loss 0.464350, accuracy 78.491 %
2020-11-13 15:00:50,698   Finished training it 31744/613937 of epoch 0, -1.00 ms/it, loss 0.465907, accuracy 78.342 %
2020-11-13 15:00:59,232   Finished training it 32768/613937 of epoch 0, -1.00 ms/it, loss 0.466896, accuracy 78.157 %
2020-11-13 15:01:07,752   Finished training it 33792/613937 of epoch 0, -1.00 ms/it, loss 0.464055, accuracy 78.294 %
2020-11-13 15:01:16,364   Finished training it 34816/613937 of epoch 0, -1.00 ms/it, loss 0.465658, accuracy 78.232 %
2020-11-13 15:01:24,889   Finished training it 35840/613937 of epoch 0, -1.00 ms/it, loss 0.464640, accuracy 78.363 %
2020-11-13 15:01:33,410   Finished training it 36864/613937 of epoch 0, -1.00 ms/it, loss 0.469206, accuracy 78.008 %
2020-11-13 15:01:41,934   Finished training it 37888/613937 of epoch 0, -1.00 ms/it, loss 0.464058, accuracy 78.429 %
2020-11-13 15:01:50,428   Finished training it 38912/613937 of epoch 0, -1.00 ms/it, loss 0.467120, accuracy 78.296 %
2020-11-13 15:01:58,979   Finished training it 39936/613937 of epoch 0, -1.00 ms/it, loss 0.465242, accuracy 78.322 %
2020-11-13 15:02:07,564   Finished training it 40960/613937 of epoch 0, -1.00 ms/it, loss 0.465048, accuracy 78.311 %
